请求时间,IP:端口,是否成功,有效URL,状态码,响应时间(秒),频道数,URL类型,失败原因
2026-04-09T12:53:53.534289,42.84.213.126:777,False,,,,0,,超时: http://42.84.213.126:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.531158,42.84.213.123:777,False,,,,0,,超时: http://42.84.213.123:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.530072,42.84.213.122:777,False,,,,0,,超时: http://42.84.213.122:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.533386,42.84.213.125:777,False,,,,0,,超时: http://42.84.213.125:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.540685,42.84.213.130:777,False,,,,0,,超时: http://42.84.213.130:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.532513,42.84.213.124:777,False,,,,0,,超时: http://42.84.213.124:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.539938,42.84.213.129:777,False,,,,0,,超时: http://42.84.213.129:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.535721,42.84.213.127:777,False,,,,0,,超时: http://42.84.213.127:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.543704,42.84.213.132:777,False,,,,0,,超时: http://42.84.213.132:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.542706,42.84.213.131:777,False,,,,0,,超时: http://42.84.213.131:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.550964,42.84.213.137:777,False,,,,0,,超时: http://42.84.213.137:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.552985,42.84.213.139:777,False,,,,0,,超时: http://42.84.213.139:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.556055,42.84.213.142:777,False,,,,0,,超时: http://42.84.213.142:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.546757,42.84.213.133:777,False,,,,0,,超时: http://42.84.213.133:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.555156,42.84.213.141:777,False,,,,0,,超时: http://42.84.213.141:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.549940,42.84.213.136:777,False,,,,0,,超时: http://42.84.213.136:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.560639,42.84.213.147:777,False,,,,0,,超时: http://42.84.213.147:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.559825,42.84.213.146:777,False,,,,0,,超时: http://42.84.213.146:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.565280,42.84.213.152:777,False,,,,0,,超时: http://42.84.213.152:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.557794,42.84.213.144:777,False,,,,0,,超时: http://42.84.213.144:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.561475,42.84.213.148:777,False,,,,0,,超时: http://42.84.213.148:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.563294,42.84.213.150:777,False,,,,0,,超时: http://42.84.213.150:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.567350,42.84.213.154:777,False,,,,0,,超时: http://42.84.213.154:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.566315,42.84.213.153:777,False,,,,0,,超时: http://42.84.213.153:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.568222,42.84.213.155:777,False,,,,0,,超时: http://42.84.213.155:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.569307,42.84.213.156:777,False,,,,0,,超时: http://42.84.213.156:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.554077,42.84.213.140:777,False,,,,0,,超时: http://42.84.213.140:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.572977,42.84.213.160:777,False,,,,0,,超时: http://42.84.213.160:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.570240,42.84.213.157:777,False,,,,0,,超时: http://42.84.213.157:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.573847,42.84.213.161:777,False,,,,0,,超时: http://42.84.213.161:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.572102,42.84.213.159:777,False,,,,0,,超时: http://42.84.213.159:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.571166,42.84.213.158:777,False,,,,0,,超时: http://42.84.213.158:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.576736,42.84.213.164:777,False,,,,0,,超时: http://42.84.213.164:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.578413,42.84.213.166:777,False,,,,0,,超时: http://42.84.213.166:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.575867,42.84.213.163:777,False,,,,0,,超时: http://42.84.213.163:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.577495,42.84.213.165:777,False,,,,0,,超时: http://42.84.213.165:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.581432,42.84.213.169:777,False,,,,0,,超时: http://42.84.213.169:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.585506,42.84.213.171:777,False,,,,0,,超时: http://42.84.213.171:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.584735,42.84.213.170:777,False,,,,0,,超时: http://42.84.213.170:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.587613,42.84.213.173:777,False,,,,0,,超时: http://42.84.213.173:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.588707,42.84.213.174:777,False,,,,0,,超时: http://42.84.213.174:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.591708,42.84.213.176:777,False,,,,0,,超时: http://42.84.213.176:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.593716,42.84.213.177:777,False,,,,0,,超时: http://42.84.213.177:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.595714,42.84.213.178:777,False,,,,0,,超时: http://42.84.213.178:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.596740,42.84.213.179:777,False,,,,0,,超时: http://42.84.213.179:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.599207,42.84.213.182:777,False,,,,0,,超时: http://42.84.213.182:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.603070,42.84.213.184:777,False,,,,0,,超时: http://42.84.213.184:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.598372,42.84.213.181:777,False,,,,0,,超时: http://42.84.213.181:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.597596,42.84.213.180:777,False,,,,0,,超时: http://42.84.213.180:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.602182,42.84.213.183:777,False,,,,0,,超时: http://42.84.213.183:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.604833,42.84.213.186:777,False,,,,0,,超时: http://42.84.213.186:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.607691,42.84.213.189:777,False,,,,0,,超时: http://42.84.213.189:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.610296,42.84.213.192:777,False,,,,0,,超时: http://42.84.213.192:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.609459,42.84.213.191:777,False,,,,0,,超时: http://42.84.213.191:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.606506,42.84.213.188:777,False,,,,0,,超时: http://42.84.213.188:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.612333,42.84.213.194:777,False,,,,0,,超时: http://42.84.213.194:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.608610,42.84.213.190:777,False,,,,0,,超时: http://42.84.213.190:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.616480,42.84.213.199:777,False,,,,0,,超时: http://42.84.213.199:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.611180,42.84.213.193:777,False,,,,0,,超时: http://42.84.213.193:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.615688,42.84.213.198:777,False,,,,0,,超时: http://42.84.213.198:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.617660,42.84.213.200:777,False,,,,0,,超时: http://42.84.213.200:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.614909,42.84.213.197:777,False,,,,0,,超时: http://42.84.213.197:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:53.614098,42.84.213.196:777,False,,,,0,,超时: http://42.84.213.196:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.801544,42.84.213.213:777,False,,,,0,,超时: http://42.84.213.213:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:54.061686,42.84.213.201:777,False,,,,0,,超时: http://42.84.213.201:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:54.073042,42.84.213.202:777,False,,,,0,,超时: http://42.84.213.202:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:54.074058,42.84.213.203:777,False,,,,0,,超时: http://42.84.213.203:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:54.088972,42.84.213.204:777,False,,,,0,,超时: http://42.84.213.204:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:54.089961,42.84.213.205:777,False,,,,0,,超时: http://42.84.213.205:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.859461,42.84.213.232:777,False,,,,0,,超时: http://42.84.213.232:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.787148,42.84.213.208:777,False,,,,0,,超时: http://42.84.213.208:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.786792,42.84.213.207:777,False,,,,0,,超时: http://42.84.213.207:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.789023,42.84.213.209:777,False,,,,0,,超时: http://42.84.213.209:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.791184,42.84.213.211:777,False,,,,0,,超时: http://42.84.213.211:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.789938,42.84.213.210:777,False,,,,0,,超时: http://42.84.213.210:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.546605,42.84.213.243:777,False,,,,0,,超时: http://42.84.213.243:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.800707,42.84.213.212:777,False,,,,0,,超时: http://42.84.213.212:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.803840,42.84.213.214:777,False,,,,0,,超时: http://42.84.213.214:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.806705,42.84.213.215:777,False,,,,0,,超时: http://42.84.213.215:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.812581,42.84.213.219:777,False,,,,0,,超时: http://42.84.213.219:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.810855,42.84.213.217:777,False,,,,0,,超时: http://42.84.213.217:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.809710,42.84.213.216:777,False,,,,0,,超时: http://42.84.213.216:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.811682,42.84.213.218:777,False,,,,0,,超时: http://42.84.213.218:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.818745,42.84.213.220:777,False,,,,0,,超时: http://42.84.213.220:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.822081,42.84.213.222:777,False,,,,0,,超时: http://42.84.213.222:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.819576,42.84.213.221:777,False,,,,0,,超时: http://42.84.213.221:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.829703,42.84.213.223:777,False,,,,0,,超时: http://42.84.213.223:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.831720,42.84.213.224:777,False,,,,0,,超时: http://42.84.213.224:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.832532,42.84.213.225:777,False,,,,0,,超时: http://42.84.213.225:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.839722,42.84.213.226:777,False,,,,0,,超时: http://42.84.213.226:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.850464,42.84.213.230:777,False,,,,0,,超时: http://42.84.213.230:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.840511,42.84.213.227:777,False,,,,0,,超时: http://42.84.213.227:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.848819,42.84.213.228:777,False,,,,0,,超时: http://42.84.213.228:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.849631,42.84.213.229:777,False,,,,0,,超时: http://42.84.213.229:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.857970,42.84.213.231:777,False,,,,0,,超时: http://42.84.213.231:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.868697,42.84.213.233:777,False,,,,0,,超时: http://42.84.213.233:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.869616,42.84.213.234:777,False,,,,0,,超时: http://42.84.213.234:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:56.872721,42.84.213.235:777,False,,,,0,,超时: http://42.84.213.235:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:57.093027,42.84.213.236:777,False,,,,0,,超时: http://42.84.213.236:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:57.364474,42.84.213.237:777,False,,,,0,,超时: http://42.84.213.237:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.541474,42.84.213.238:777,False,,,,0,,超时: http://42.84.213.238:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.541863,42.84.213.239:777,False,,,,0,,超时: http://42.84.213.239:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.543637,42.84.213.240:777,False,,,,0,,超时: http://42.84.213.240:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.544391,42.84.213.241:777,False,,,,0,,超时: http://42.84.213.241:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.548659,42.84.213.246:777,False,,,,0,,超时: http://42.84.213.246:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.547364,42.84.213.244:777,False,,,,0,,超时: http://42.84.213.244:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.545749,42.84.213.242:777,False,,,,0,,超时: http://42.84.213.242:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.551483,42.84.213.248:777,False,,,,0,,超时: http://42.84.213.248:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.548302,42.84.213.245:777,False,,,,0,,超时: http://42.84.213.245:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.550712,42.84.213.247:777,False,,,,0,,超时: http://42.84.213.247:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.563695,42.84.213.250:777,False,,,,0,,超时: http://42.84.213.250:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.561671,42.84.213.249:777,False,,,,0,,超时: http://42.84.213.249:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.568912,42.84.213.253:777,False,,,,0,,超时: http://42.84.213.253:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.570723,42.84.213.255:777,False,,,,0,,超时: http://42.84.213.255:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.566691,42.84.213.251:777,False,,,,0,,超时: http://42.84.213.251:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.567656,42.84.213.252:777,False,,,,0,,超时: http://42.84.213.252:777/ZHGXTV/Public/json/live_interface.txt
2026-04-09T12:53:59.569750,42.84.213.254:777,False,,,,0,,超时: http://42.84.213.254:777/ZHGXTV/Public/json/live_interface.txt
